author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Самолет Плюс - Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/314293616/;Екатеринбург;sale;flat;12;16;1;34.0;5330000;Кировский; Владимира Высоцкого;28;Геологическая;
ACONS GROUP;developer;https://ekb.cian.ru/sale/flat/313905339/;Екатеринбург;sale;flat;11;30;1;47.1;12381000;; Машинная;1в/2;Чкаловская;Clever park
Green Garden;real_estate_agent;https://ekb.cian.ru/sale/flat/306545592/;Екатеринбург;sale;flat;2;10;1;40.3;5350000;Чкаловский; Титова;8к3;Ботаническая;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/315517718/;Екатеринбург;sale;flat;20;31;1;28.02;5000000;Верх-Исетский;Юго-Западный жилрайон;2;Геологическая;ПаркЛайф ЖК
Green Garden;real_estate_agent;https://ekb.cian.ru/sale/flat/313490140/;Екатеринбург;sale;flat;9;12;1;34.9;5550000;Ленинский; Краснолесья;10/3;Чкаловская;
45-й Квартал;developer;https://ekb.cian.ru/sale/flat/316116012/;Екатеринбург;sale;flat;2;4;1;32.58;4887000;Ленинский;;;Чкаловская;Твоя Привилегия ЖК
Новосёл;real_estate_agent;https://ekb.cian.ru/sale/flat/315184946/;Екатеринбург;sale;flat;3;33;1;36.0;5500000;Октябрьский;тракт Сибирский;24;Геологическая;Сибирский сад
Унистрой;developer;https://ekb.cian.ru/sale/flat/300498205/;Екатеринбург;sale;flat;3;27;1;36.2;6310000;Верх-Исетский;;;Площадь 1905 года;Риверсайд ЖК
АН-2;real_estate_agent;https://ekb.cian.ru/sale/flat/313169995/;Екатеринбург;sale;flat;4;9;1;45.0;5600000;Ленинский;бульвар Академика Н.А. Семихатова;18;Чкаловская;
Брусника - Екатеринбург;developer;https://ekb.cian.ru/sale/flat/311914616/;Екатеринбург;sale;flat;2;9;1;44.59;7860000;;;;Ботаническая;Брусника в Академическом ЖК
Green Garden;real_estate_agent;https://ekb.cian.ru/sale/flat/314266487/;Екатеринбург;sale;flat;6;12;1;49.0;5700000;Железнодорожный; Пехотинцев;3к4;Уралмаш;
Унистрой;developer;https://ekb.cian.ru/sale/flat/301334938/;Екатеринбург;sale;flat;30;34;1;27.7;7250000;; Цвиллинга;7/6;Чкаловская;Парковый квартал 2.0
Принцип недвижимость;real_estate_agent;https://ekb.cian.ru/sale/flat/315856500/;Екатеринбург;sale;flat;13;31;1;36.2;5700000;Верх-Исетский;;;Геологическая;Русь-2 ЖК
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/313517449/;Екатеринбург;sale;flat;5;25;1;31.7;4997000;; Бокарева;;Чкаловская;Старт
Green Garden;real_estate_agent;https://ekb.cian.ru/sale/flat/311290322/;Екатеринбург;sale;flat;11;16;1;33.21;5800000;Верх-Исетский;;;Геологическая;Русь-2 ЖК
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314319875/;Екатеринбург;sale;flat;11;31;1;32.47;5251050;;;;Чкаловская;Спутник-1 ЖК
Новосёл;real_estate_agent;https://ekb.cian.ru/sale/flat/308799609/;Екатеринбург;sale;flat;4;25;1;38.6;5910000;Орджоникидзевский;бульвар Владимира Белоглазова;5;Проспект Космонавтов;Твинс
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314323798/;Екатеринбург;sale;flat;3;21;1;35.7;5333000;; Вильгельма де Геннина;23;Чкаловская;Первый Академ
Принцип недвижимость;real_estate_agent;https://ekb.cian.ru/sale/flat/315366513/;Екатеринбург;sale;flat;9;21;1;40.6;6200000;Ленинский; Краснолесья;10/3;Чкаловская;Ньютон Парк
СЗ Да на Амундсена;developer;https://ekb.cian.ru/sale/flat/308158266/;Екатеринбург;sale;flat;4;31;1;38.5;7665966;Ленинский;;;Чкаловская;ДА на Амундсена ЖК
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/313061807/;Екатеринбург;sale;flat;10;10;1;39.9;6900000;Кировский; Блюхера;38;Динамо;Тёплые кварталы
Партнер;developer;https://ekb.cian.ru/sale/flat/308985255/;Екатеринбург;sale;flat;3;4;1;44.6;5630000;Чкаловский;;;Ботаническая;Совушки ЖК
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/313061810/;Екатеринбург;sale;flat;14;22;1;44.0;6990000;Кировский; Блюхера;38;Динамо;Тёплые кварталы
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/313516534/;Екатеринбург;sale;flat;23;24;1;44.6;13851000;Центр; Большакова;66;Геологическая;RedRock
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315399361/;Екатеринбург;sale;flat;3;26;1;45.4;7990000;; Николая Островского;5;Чкаловская;
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314319636/;Екатеринбург;sale;flat;13;16;1;34.17;5469000;; Академика Парина;27;Чкаловская;Новая Олимпика
ID 129005039;homeowner;https://ekb.cian.ru/sale/flat/315183903/;Екатеринбург;sale;flat;12;25;1;44.2;10900000;Верх-Исетский; Мельникова;27;Площадь 1905 года;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/304120328/;Екатеринбург;sale;flat;14;24;1;35.9;8712327;Железнодорожный; Одинарка;6;Динамо;Ольховский парк
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/313515113/;Екатеринбург;sale;flat;5;6;1;33.2;3590000;Чкаловский; Грибоедова;2;Ботаническая;
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/315816371/;Екатеринбург;sale;flat;19;32;1;40.8;7807380;; Академика Парина;37А;Чкаловская;Eleven
ID 128401155;homeowner;https://ekb.cian.ru/sale/flat/314560646/;Екатеринбург;sale;flat;4;5;1;27.4;3900000;Кировский; Уральская;56;Уральская;
ID 128349366;developer;https://ekb.cian.ru/sale/flat/315343785/;Екатеринбург;sale;flat;4;27;1;34.09;5350111;Чкаловский;Южная Ботаника жилрайон;;Ботаническая;Vitamin-квартал на Титова
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315378360/;Екатеринбург;sale;flat;4;5;1;34.8;4300000;Верх-Исетский;переулок Встречный;7к2;Геологическая;
Философия Идеалистов;developer;https://ekb.cian.ru/sale/flat/306323280/;Екатеринбург;sale;flat;2;16;1;29.71;5909319;Верх-Исетский;Юго-Западный жилрайон;;Геологическая;Философия Идеалистов на Черкасской ЖК
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/314407757/;Екатеринбург;sale;flat;7;16;1;33.0;4500000;; Рябинина;18/3;Геологическая;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/303826547/;Екатеринбург;sale;flat;2;29;1;42.2;11639592;Центр;Центральный жилрайон;;Площадь 1905 года;Форма ЖК
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/305899594/;Екатеринбург;sale;flat;1;16;1;44.0;4550000;Орджоникидзевский; Победы;51;Проспект Космонавтов;
ЛСР. Недвижимость;developer;https://ekb.cian.ru/sale/flat/312865688/;Екатеринбург;sale;flat;2;16;1;32.4;5003434;Верх-Исетский;Жилой комплекс Зеленый остров;;Площадь 1905 года;Зеленый остров
ID 129138092;homeowner;https://ekb.cian.ru/sale/flat/315930434/;Екатеринбург;sale;flat;6;12;1;33.6;4750000;Чкаловский; Дорожная;15;Ботаническая;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/316165554/;Екатеринбург;sale;flat;20;25;1;38.1;7788700;Орджоникидзевский; Энтузиастов;;Уралмаш;Доминанта
Арбат;real_estate_agent;https://ekb.cian.ru/sale/flat/314668013/;Екатеринбург;sale;flat;3;10;1;33.0;4900000;Орджоникидзевский; Восстания;101;Проспект Космонавтов;
Лето на Титова;developer;https://ekb.cian.ru/sale/flat/308253599/;Екатеринбург;sale;flat;2;27;1;25.4;4978400;Чкаловский;Лето на Титова жилой квартал;;Ботаническая;Лето на Титова
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/312044115/;Екатеринбург;sale;flat;3;13;1;35.3;5050000;Чкаловский; Просторная;87;Ботаническая;
СКМ Девелопмент;developer;https://ekb.cian.ru/sale/flat/306995612/;Екатеринбург;sale;flat;13;15;1;46.09;8830000;Верх-Исетский; Викулова;41Б;Площадь 1905 года;Дом Викулов
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/307981128/;Екатеринбург;sale;flat;25;25;1;40.23;5270000;;проспект Академика Сахарова;95;Геологическая;
ЛСР. Недвижимость;developer;https://ekb.cian.ru/sale/flat/313042943/;Екатеринбург;sale;flat;2;15;1;33.4;5268115;Кировский;Комсомольский жилрайон;;Чкаловская;Малахит ЖК
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/301101234/;Екатеринбург;sale;flat;12;32;1;36.2;5300000;Орджоникидзевский; Бакинских Комиссаров;89/5;Уралмаш;
ЛСР. Недвижимость;developer;https://ekb.cian.ru/sale/flat/312864090/;Екатеринбург;sale;flat;2;24;1;35.5;4432956;;;;Чкаловская;Меридиан ЖК
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/306143787/;Екатеринбург;sale;flat;15;16;1;37.3;5650000;Чкаловский; Чемпионов;1;Ботаническая;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/313068793/;Екатеринбург;sale;flat;5;30;1;68.32;26275000;Центр;переулок Центральный Рынок;;Площадь 1905 года;Форум Сити
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315866078/;Екатеринбург;sale;flat;22;24;1;34.7;5700000;Октябрьский; Хуторская;1/4;Ботаническая;Исеть парк
ЖилСтрой;developer;https://ekb.cian.ru/sale/flat/315767784/;Екатеринбург;sale;flat;7;21;1;40.29;6727000;; Очеретина;16;Чкаловская;Горки
ID 129785099;realtor;https://ekb.cian.ru/sale/flat/316064592/;Екатеринбург;sale;flat;21;25;1;41.0;5899000;Кировский; Рассветная;8/1;;
Уральский Дом Недвижимости;real_estate_agent;https://ekb.cian.ru/sale/flat/314470739/;Екатеринбург;sale;flat;3;5;1;28.7;3900000;Кировский; Кулибина;3;Динамо;
Практика;developer;https://ekb.cian.ru/sale/flat/313061541/;Екатеринбург;sale;flat;1;25;1;44.71;6751210;Ленинский; Громова;26;Чкаловская;Дом на Ясной
Кулиговская и Партнёры;real_estate_agent;https://ekb.cian.ru/sale/flat/306398349/;Екатеринбург;sale;flat;12;37;1;41.7;8490000;; Машинная;1Бк2;Чкаловская;
Купе;real_estate_agent;https://ekb.cian.ru/sale/flat/308793891/;Екатеринбург;sale;flat;5;5;1;30.1;3800000;Центр; Малышева;93;Площадь 1905 года;
BAZA Development;representative_developer;https://ekb.cian.ru/sale/flat/305675055/;Екатеринбург;sale;flat;5;17;1;38.0;7101619;Ленинский; Шаумяна;30;Чкаловская;Южные кварталы
Екатеринбургская служба Недвижимости и оценки;real_estate_agent;https://ekb.cian.ru/sale/flat/311082676/;Екатеринбург;sale;flat;3;14;1;41.0;6898000;Верх-Исетский; Отрадная;с1/2;Геологическая;Квартал 
Новосёл;real_estate_agent;https://ekb.cian.ru/sale/flat/306827358/;Екатеринбург;sale;flat;5;5;1;24.0;3150000;Верх-Исетский; Нагорная;46Б;Геологическая;
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/315829801/;Екатеринбург;sale;flat;10;32;1;46.1;8330079;; Академика Парина;37А;Чкаловская;Eleven
Свои Люди;real_estate_agent;https://ekb.cian.ru/sale/flat/315706157/;Екатеринбург;sale;flat;5;26;1;31.8;4550000;Орджоникидзевский; Индустрии;66;Проспект Космонавтов;
ЛСР. Недвижимость;developer;https://ekb.cian.ru/sale/flat/313000833/;Екатеринбург;sale;flat;8;25;1;37.5;4112062;Октябрьский;;5к5;Чкаловская;Хрустальные Ключи ЖК
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/309030136/;Екатеринбург;sale;flat;23;25;1;42.4;7150000;Кировский; Блюхера;38;Динамо;Тёплые кварталы
Уральский Дом Недвижимости;real_estate_agent;https://ekb.cian.ru/sale/flat/310568980/;Екатеринбург;sale;flat;7;12;1;36.6;3100000;Железнодорожный; Билимбаевская;34к4;Уралмаш;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/309981054/;Екатеринбург;sale;flat;2;12;1;39.4;6999000;Центр; Куйбышева;4;Геологическая;
ДомИнвест;real_estate_agent;https://ekb.cian.ru/sale/flat/314942011/;Екатеринбург;sale;flat;2;5;1;32.0;3850000;Орджоникидзевский; 40-летия Октября;32;Уралмаш;
Стройтэк;developer;https://ekb.cian.ru/sale/flat/285441474/;Екатеринбург;sale;flat;1;19;1;40.9;6999759;Орджоникидзевский;проспект Космонавтов;26А;Машиностроителей;Атмосфера
Бюро недвижимости;real_estate_agent;https://ekb.cian.ru/sale/flat/315993762/;Екатеринбург;sale;flat;19;25;1;40.7;4900000;Орджоникидзевский; Парниковая;6;Проспект Космонавтов;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315420631/;Екатеринбург;sale;flat;3;9;1;36.2;8500000;Ленинский; Шаумяна;20;Чкаловская;Южные кварталы
ID 93269348;homeowner;https://ekb.cian.ru/sale/flat/315472135/;Екатеринбург;sale;flat;12;12;1;35.5;5100000;Октябрьский; Большакова;22к3;Геологическая;
Синара–Девелопмент;developer;https://ekb.cian.ru/sale/flat/302230503/;Екатеринбург;sale;flat;13;16;1;39.79;5324000;Октябрьский;Новокольцовский мкр;;Ботаническая;Новокольцовский ЖК
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/299396347/;Екатеринбург;sale;flat;5;31;1;35.1;8200000;Ленинский; Печатников;1;Чкаловская;
Русский Дом МК;real_estate_agent;https://ekb.cian.ru/sale/flat/310778619/;Екатеринбург;sale;flat;5;5;1;29.4;3050000;Чкаловский; Титова;44;Ботаническая;
ACONS GROUP;developer;https://ekb.cian.ru/sale/flat/316187735/;Екатеринбург;sale;flat;2;31;1;47.4;12643258;Октябрьский; Ткачей;13;Чкаловская;Clever park
Стройтэк;developer;https://ekb.cian.ru/sale/flat/305997025/;Екатеринбург;sale;flat;9;21;1;32.56;5770000;Верх-Исетский; Крауля;170А;Площадь 1905 года;Янтарная Долина
Стройтэк;developer;https://ekb.cian.ru/sale/flat/301007195/;Екатеринбург;sale;flat;14;17;1;34.77;5389315;; Хрустальногорская;89/2;Чкаловская;Рио
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/302428688/;Екатеринбург;sale;flat;3;33;1;44.0;11299000;Центр; Энгельса;;Геологическая;Форма
BAZA Development;representative_developer;https://ekb.cian.ru/sale/flat/305675507/;Екатеринбург;sale;flat;5;25;1;42.93;7287368;Кировский; Студенческая;1Нк4;Уральская;Тёплые кварталы
ID 128476091;homeowner;https://ekb.cian.ru/sale/flat/315756697/;Екатеринбург;sale;flat;3;24;1;56.0;15900000;Верх-Исетский; Нагорная;16;Площадь 1905 года;Нагорный
Практика;developer;https://ekb.cian.ru/sale/flat/314339969/;Екатеринбург;sale;flat;2;21;1;26.62;4218340;Орджоникидзевский; Шефская;42;Проспект Космонавтов;На Шефской
ID 126373026;homeowner;https://ekb.cian.ru/sale/flat/312171786/;Екатеринбург;sale;flat;4;5;1;28.8;3200000;Железнодорожный; Билимбаевская;27;Уральская;
Стройтэк;developer;https://ekb.cian.ru/sale/flat/313227838/;Екатеринбург;sale;flat;5;18;1;37.79;5116766;Железнодорожный; Софьи Перовской;106А;Уральская;Абрикос
Формат;real_estate_agent;https://ekb.cian.ru/sale/flat/315680945/;Екатеринбург;sale;flat;9;9;1;33.0;3400000;Орджоникидзевский; Таганская;52к1;Проспект Космонавтов;
РАЗУМ;developer;https://ekb.cian.ru/sale/flat/310510199/;Екатеринбург;sale;flat;13;24;1;30.72;6110000;;;;Чкаловская;Разум в Академическом
Принцип недвижимость;real_estate_agent;https://ekb.cian.ru/sale/flat/314591445/;Екатеринбург;sale;flat;5;25;1;31.4;3670000;Октябрьский;;5к5;Геологическая;Хрустальные Ключи ЖК
Стройтэк;developer;https://ekb.cian.ru/sale/flat/312798763/;Екатеринбург;sale;flat;24;27;1;36.0;7550000;Кировский; Блюхера;40А;Уральская;Современник
ID 88250782;homeowner;https://ekb.cian.ru/sale/flat/303310953/;Екатеринбург;sale;flat;1;3;1;32.4;3750000;; Циолковского;74;Чкаловская;
Железно;developer;https://ekb.cian.ru/sale/flat/314439481/;Екатеринбург;sale;flat;2;7;1;34.0;5614056;;;;Чкаловская;Лес ЖК
РЕПУТАЦИЯ;real_estate_agent;https://ekb.cian.ru/sale/flat/313861570/;Екатеринбург;sale;flat;5;5;1;29.9;3780000;Железнодорожный; Стрелочников;2Е;Уральская;
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/309611797/;Екатеринбург;sale;flat;2;18;1;38.5;6930000;Железнодорожный;;;Уральская;Галактика ЖК
ID 126519740;homeowner;https://ekb.cian.ru/sale/flat/315570415/;Екатеринбург;sale;flat;4;5;1;31.6;3900000;Орджоникидзевский; Избирателей;38;Проспект Космонавтов;
РАЗУМ;developer;https://ekb.cian.ru/sale/flat/314285338/;Екатеринбург;sale;flat;2;29;1;32.3;6130000;Чкаловский;;;Ботаническая;Разум на Титова ЖК
Дом мечты;real_estate_agent;https://ekb.cian.ru/sale/flat/312311237/;Екатеринбург;sale;flat;25;25;1;36.6;4100000;Октябрьский; Латвийская;58/2;Геологическая;Хрустальные Ключи
Стройтэк;developer;https://ekb.cian.ru/sale/flat/315383048/;Екатеринбург;sale;flat;5;33;1;40.31;6900000;Кировский;;;Динамо;Динамика ЖК
РЕПУТАЦИЯ;real_estate_agent;https://ekb.cian.ru/sale/flat/315286993/;Екатеринбург;sale;flat;11;16;1;35.7;4190000;Орджоникидзевский; Победы;51;Проспект Космонавтов;
СКМ Девелопмент;developer;https://ekb.cian.ru/sale/flat/306995468/;Екатеринбург;sale;flat;20;31;1;41.02;7890000;Кировский;;;Уральская;Б26 ЖК
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315858696/;Екатеринбург;sale;flat;1;5;1;29.8;4199000;Верх-Исетский; Крауля;52;Площадь 1905 года;
АТОМ;developer;https://ekb.cian.ru/sale/flat/311656193/;Екатеринбург;sale;flat;2;9;1;51.01;6050000;; Николая Кичигина;7;Чкаловская;NOVA park
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/308734502/;Екатеринбург;sale;flat;14;16;1;34.7;4200000;Кировский; 40-летия Комсомола;20А;Геологическая;
Ориентир. Недвижимость;real_estate_agent;https://ekb.cian.ru/sale/flat/314725486/;Екатеринбург;sale;flat;5;9;1;39.2;3570000;Железнодорожный; Бебеля;156;Машиностроителей;
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315812517/;Екатеринбург;sale;flat;4;4;1;38.6;4500000;Ленинский; Барвинка;16;Чкаловская;
ДИККИТ;developer;https://ekb.cian.ru/sale/flat/311184529/;Екатеринбург;sale;flat;2;9;1;27.9;4030199;Орджоникидзевский; Тюльпановая;12;Проспект Космонавтов;Зеленая горка
Ориентир. Недвижимость;real_estate_agent;https://ekb.cian.ru/sale/flat/314506444/;Екатеринбург;sale;flat;10;16;1;34.5;4450000;Ленинский; Академика Бардина;25к1;Чкаловская;
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/314093553/;Екатеринбург;sale;flat;22;30;1;39.4;6348000;Чкаловский;;;Ботаническая;Река. Дом на набережной ЖК
PR FLAT;real_estate_agent;https://ekb.cian.ru/sale/flat/315811650/;Екатеринбург;sale;flat;16;25;1;31.0;4200700;Октябрьский; Латвийская;56/3;Геологическая;Хрустальные Ключи
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/313034582/;Екатеринбург;sale;flat;18;22;1;43.7;7200000;Кировский; Студенческая;2;Динамо;Тёплые кварталы
Корпорация Маяк;developer;https://ekb.cian.ru/sale/flat/297234012/;Екатеринбург;sale;flat;17;17;1;48.8;12726500;Октябрьский; Декабристов;20;Геологическая;Архитектон
Содружество;real_estate_agent;https://ekb.cian.ru/sale/flat/315109305/;Екатеринбург;sale;flat;2;5;1;30.5;3400000;Орджоникидзевский;проспект Космонавтов;29Б;Проспект Космонавтов;
Астон;developer;https://ekb.cian.ru/sale/flat/315506640/;Екатеринбург;sale;flat;18;25;1;36.18;5990000;Орджоникидзевский;;;Уралмаш;Астон.Время ЖК
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/314383972/;Екатеринбург;sale;flat;8;30;1;45.2;7071000;Чкаловский;;;Ботаническая;Река. Дом на набережной ЖК
Престиж;real_estate_agent;https://ekb.cian.ru/sale/flat/315956514/;Екатеринбург;sale;flat;10;26;1;47.9;6100000;Чкаловский; Павлодарская;48А;Ботаническая;
АТОМ;developer;https://ekb.cian.ru/sale/flat/309961926/;Екатеринбург;sale;flat;3;30;1;45.15;8200000;Чкаловский;;;Ботаническая;Река. Дом на набережной ЖК
МЕТРЫ;real_estate_agent;https://ekb.cian.ru/sale/flat/313621835/;Екатеринбург;sale;flat;7;9;1;33.6;3700000;Ленинский; Начдива Онуфриева;24к3;Чкаловская;
Стройтэк;developer;https://ekb.cian.ru/sale/flat/312982279/;Екатеринбург;sale;flat;7;26;1;32.76;4700000;;;;Чкаловская;Мохито ЖК
Северная казна;real_estate_agent;https://ekb.cian.ru/sale/flat/315166817/;Екатеринбург;sale;flat;4;5;1;30.0;4500000;Кировский; Мира;40;Площадь 1905 года;
