author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Практика;developer;https://ekb.cian.ru/sale/flat/313062395/;Екатеринбург;sale;flat;30;30;4;126.2;21100000;Орджоникидзевский;;;Проспект Космонавтов;Настоящий ЖК
Кулиговская и Партнёры;real_estate_agent;https://ekb.cian.ru/sale/flat/309498677/;Екатеринбург;sale;flat;9;9;4;146.0;42750000;Центр; Степана Разина;23;Геологическая;Александровский сад
Profrealt;real_estate_agent;https://ekb.cian.ru/sale/flat/314575332/;Екатеринбург;sale;flat;4;10;4;85.0;9200000;Чкаловский; Родонитовая;26;Ботаническая;
Кулиговская и Партнёры;real_estate_agent;https://ekb.cian.ru/sale/flat/313601658/;Екатеринбург;sale;flat;2;30;4;115.0;35500000;; Машинная;1В;Геологическая;Clever park
Анна Негмеджанова;realtor;https://ekb.cian.ru/sale/flat/309604685/;Екатеринбург;sale;flat;5;12;4;140.6;18330000;Верх-Исетский; Фролова;29;Площадь 1905 года;
Стройтэк;developer;https://ekb.cian.ru/sale/flat/300645717/;Екатеринбург;sale;flat;3;18;4;92.85;10060000;Железнодорожный; Софьи Перовской;106А;Уральская;Абрикос
Кулиговская и Партнёры;real_estate_agent;https://ekb.cian.ru/sale/flat/314610113/;Екатеринбург;sale;flat;5;9;4;100.6;26000000;Центр; Хохрякова;32;Площадь 1905 года;
Green Garden;real_estate_agent;https://ekb.cian.ru/sale/flat/315854059/;Екатеринбург;sale;flat;5;10;4;76.2;6900000;Чкаловский; Бисертская;6В;Ботаническая;
Стройтэк;developer;https://ekb.cian.ru/sale/flat/313677625/;Екатеринбург;sale;flat;23;33;4;99.49;15420850;Кировский; Блюхера;40А;Уральская;Современник
Формат;real_estate_agent;https://ekb.cian.ru/sale/flat/302767818/;Екатеринбург;sale;flat;3;3;4;91.0;7750000;Орджоникидзевский; Краснофлотцев;1Г;Уралмаш;
Алексей Чистов;realtor;https://ekb.cian.ru/sale/flat/287121736/;Екатеринбург;sale;flat;11;14;4;95.2;12500000;Центр; Шевченко;12;Динамо;
АТОМ;developer;https://ekb.cian.ru/sale/flat/311656157/;Екатеринбург;sale;flat;6;9;4;97.11;13850000;Ленинский;Краснолесье мкр;;Чкаловская;Балтийский ЖК
Кулиговская и Партнёры;real_estate_agent;https://ekb.cian.ru/sale/flat/287610675/;Екатеринбург;sale;flat;14;24;4;121.0;42000000;Центр; Радищева;24;Геологическая;Форум Сити
DomaDoma;real_estate_agent;https://ekb.cian.ru/sale/flat/315089183/;Екатеринбург;sale;flat;7;12;4;88.5;12700000;Октябрьский; Декабристов;51;Геологическая;
АТОМ;developer;https://ekb.cian.ru/sale/flat/304673728/;Екатеринбург;sale;flat;3;15;4;107.76;17600000;Орджоникидзевский;;;Уралмаш;Северное Сияние ЖК
Дом мечты;real_estate_agent;https://ekb.cian.ru/sale/flat/313755980/;Екатеринбург;sale;flat;2;10;4;80.7;6800000;Чкаловский; Прониной;121;Ботаническая;
Уральский дом недвижимости;real_estate_agent;https://ekb.cian.ru/sale/flat/300728707/;Екатеринбург;sale;flat;3;16;4;90.0;9700000;Верх-Исетский; Викулова;59к2;Геологическая;
Брусника;developer;https://ekb.cian.ru/sale/flat/316000453/;Екатеринбург;sale;flat;5;9;4;135.9;14020000;Железнодорожный;Сортировочный жилрайон;;Уральская;Квартал Депо ЖК
Кулиговская и Партнёры;real_estate_agent;https://ekb.cian.ru/sale/flat/310027669/;Екатеринбург;sale;flat;5;25;4;182.1;39900000;Центр; Шейнкмана;121;Геологическая;
Партнер Недвижимость Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/309568565/;Екатеринбург;sale;flat;5;9;4;63.0;6800000;Верх-Исетский; Белореченская;23к5;Чкаловская;
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314322820/;Екатеринбург;sale;flat;2;11;4;81.27;12107000;;;;Чкаловская;Первый Академ ЖК
Кулиговская и Партнёры;real_estate_agent;https://ekb.cian.ru/sale/flat/315222560/;Екатеринбург;sale;flat;10;28;4;98.1;24500000;; Белинского;112/3;Чкаловская;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315384187/;Екатеринбург;sale;flat;5;10;4;121.7;11550000;Ленинский; Чкалова;250;Чкаловская;
Кулиговская и Партнёры;real_estate_agent;https://ekb.cian.ru/sale/flat/313046965/;Екатеринбург;sale;flat;16;28;4;109.91;25252000;Центр; Маршала Жукова;16;Площадь 1905 года;
Ярмарка;real_estate_agent;https://ekb.cian.ru/sale/flat/316059674/;Екатеринбург;sale;flat;2;10;4;125.8;20000000;Верх-Исетский; Анри Барбюса;6;Площадь 1905 года;
Практика;developer;https://ekb.cian.ru/sale/flat/313061202/;Екатеринбург;sale;flat;2;24;4;78.08;10095136;Чкаловский; Молодогвардейцев;1;Ботаническая;М1
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/301997490/;Екатеринбург;sale;flat;2;9;4;63.3;6650000;Кировский; Июльская;39к2;Машиностроителей;
Априори-Недвижимость;real_estate_agent;https://ekb.cian.ru/sale/flat/314086474/;Екатеринбург;sale;flat;13;13;4;133.7;38000000;Центр; Николая Никонова;25;Динамо;
Брусника;developer;https://ekb.cian.ru/sale/flat/311476679/;Екатеринбург;sale;flat;8;9;4;98.91;16860000;;;;Ботаническая;Брусника в Академическом ЖК
ID 52321162;homeowner;https://ekb.cian.ru/sale/flat/314866713/;Екатеринбург;sale;flat;4;9;4;83.0;7250000;Октябрьский; Бахчиванджи;8;Геологическая;
DOMOKOM;real_estate_agent;https://ekb.cian.ru/sale/flat/313894017/;Екатеринбург;sale;flat;11;28;4;94.0;11000000;Кировский; Владимира Высоцкого;5;Площадь 1905 года;Квартал-парк Каменные Палатки
ID 129299821;homeowner;https://ekb.cian.ru/sale/flat/315500078/;Екатеринбург;sale;flat;6;8;4;146.8;29500000;Центр; Вайнера;15;Площадь 1905 года;
МФЦ Недвижимость;real_estate_agent;https://ekb.cian.ru/sale/flat/315384244/;Екатеринбург;sale;flat;3;9;4;63.6;6600000;Орджоникидзевский; Парниковая;1;Проспект Космонавтов;
Практика;developer;https://ekb.cian.ru/sale/flat/313061979/;Екатеринбург;sale;flat;2;22;4;91.3;12351526;Орджоникидзевский; 22-го Партсъезда;10;Уралмаш;ТЕМП
ID 104985418;homeowner;https://ekb.cian.ru/sale/flat/315934782/;Екатеринбург;sale;flat;9;14;4;113.0;13500000;;;6;Геологическая;First
МегаМир;real_estate_agent;https://ekb.cian.ru/sale/flat/315017814/;Екатеринбург;sale;flat;1;5;4;71.0;4490000;Железнодорожный; Билимбаевская;27к1;Уральская;
Гринвич;representative_developer;https://ekb.cian.ru/sale/flat/300145628/;Екатеринбург;sale;flat;5;29;4;110.76;18519072;; Шаумяна;11;Чкаловская;Дом 
Алёна Полинская;realtor;https://ekb.cian.ru/sale/flat/316163375/;Екатеринбург;sale;flat;3;9;4;78.2;10000000;Кировский; Советская;52;Динамо;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/307654784/;Екатеринбург;sale;flat;6;9;4;63.9;5100000;Орджоникидзевский; Молодежи;82;Проспект Космонавтов;
Стройтэк;real_estate_agent;https://ekb.cian.ru/sale/flat/310822803/;Екатеринбург;sale;flat;4;5;4;60.6;5790000;Верх-Исетский; Ленинградская;34к2;Геологическая;
ID 15663092;realtor;https://ekb.cian.ru/sale/flat/315627622/;Екатеринбург;sale;flat;2;9;4;70.5;7300000;Орджоникидзевский; Индустрии;37;Проспект Космонавтов;
Паритет Девелопмент;developer;https://ekb.cian.ru/sale/flat/315093435/;Екатеринбург;sale;flat;16;16;4;94.2;11810000;Кировский; 40-летия Комсомола;2;Геологическая;Комсомольский
Анастасия Кропачева;realtor;https://ekb.cian.ru/sale/flat/309507025/;Екатеринбург;sale;flat;1;5;4;61.2;4500000;Орджоникидзевский; Народного Фронта;85к2;Проспект Космонавтов;
Столица;real_estate_agent;https://ekb.cian.ru/sale/flat/315797372/;Екатеринбург;sale;flat;7;21;4;139.5;69500000;Центр;набережная Олимпийская;9;Динамо;
Паритет Девелопмент;developer;https://ekb.cian.ru/sale/flat/308899242/;Екатеринбург;sale;flat;9;25;4;85.55;11600000;Кировский; Студенческая;1Д;;Теплые кварталы
Алексей Шнейдер;realtor;https://ekb.cian.ru/sale/flat/312753741/;Екатеринбург;sale;flat;10;12;4;114.1;13500000;; Хрустальногорская;83;Геологическая;NOVA park
ID 13912840;unknown;https://ekb.cian.ru/sale/flat/310746475/;Екатеринбург;sale;flat;7;25;4;143.8;53000000;Центр; Антона Валека;5;Площадь 1905 года;
PRINZIP;developer;https://ekb.cian.ru/sale/flat/294819198/;Екатеринбург;sale;flat;12;12;4;145.2;24684000;; Машинная;4;Чкаловская;Парковый квартал
Золотая рыбка Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/309853755/;Екатеринбург;sale;flat;1;16;4;83.7;9500000;Центр; Шейнкмана;102;Геологическая;
ID 3979060;realtor;https://ekb.cian.ru/sale/flat/314717078/;Екатеринбург;sale;flat;4;9;4;77.0;9900000;Орджоникидзевский; Старых Большевиков;75;Проспект Космонавтов;
Паритет Девелопмент;developer;https://ekb.cian.ru/sale/flat/314479561/;Екатеринбург;sale;flat;14;24;4;75.61;9615000;Чкаловский; Патриса Лумумбы;4А;Ботаническая;Бодровский
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/313582572/;Екатеринбург;sale;flat;5;9;4;78.5;9200000;; Белинского;182;Чкаловская;
ID 91178348;homeowner;https://ekb.cian.ru/sale/flat/315750005/;Екатеринбург;sale;flat;12;17;4;86.8;20000000;Верх-Исетский; Ясная;22Г;Чкаловская;
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/313518033/;Екатеринбург;sale;flat;10;21;4;80.1;12672000;Орджоникидзевский;;;Машиностроителей;Основинские кварталы ЖК
Новосёл;real_estate_agent;https://ekb.cian.ru/sale/flat/313217251/;Екатеринбург;sale;flat;8;9;4;77.0;6550000;Ленинский; Амундсена;73;Чкаловская;
ID 113320020;homeowner;https://ekb.cian.ru/sale/flat/315421218/;Екатеринбург;sale;flat;9;10;4;80.1;11000000;Чкаловский; Родонитовая;8;Ботаническая;
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314323863/;Екатеринбург;sale;flat;15;24;4;84.22;13776000;;;;Чкаловская;Первый Академ ЖК
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/315697554/;Екатеринбург;sale;flat;3;5;4;63.4;7100000;Кировский; Академическая;8;Динамо;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315105273/;Екатеринбург;sale;flat;5;13;4;60.0;7100000;; Рябинина;21;Геологическая;
Паритет Девелопмент;developer;https://ekb.cian.ru/sale/flat/308899341/;Екатеринбург;sale;flat;4;25;4;78.73;10820000;Кировский; Студенческая;1Д;;Теплые кварталы
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/314328926/;Екатеринбург;sale;flat;2;10;4;145.0;12500000;Чкаловский; Самолетная;1;Ботаническая;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315344769/;Екатеринбург;sale;flat;5;5;4;60.5;3800000;Кировский; Мурзинская;28А;Машиностроителей;
Паритет Девелопмент;developer;https://ekb.cian.ru/sale/flat/314479528/;Екатеринбург;sale;flat;10;24;4;76.65;9805000;Чкаловский; Патриса Лумумбы;4А;Ботаническая;Бодровский
Бюро недвижимости;real_estate_agent;https://ekb.cian.ru/sale/flat/310882155/;Екатеринбург;sale;flat;2;5;4;57.6;5600000;Кировский; Пионеров;6;Динамо;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/312703142/;Екатеринбург;sale;flat;1;9;4;126.0;11500000;Кировский; Блюхера;63А;Динамо;
PRINZIP;developer;https://ekb.cian.ru/sale/flat/305967860/;Екатеринбург;sale;flat;9;23;4;95.1;12077700;Орджоникидзевский;переулок Сосновый;;Проспект Космонавтов;Парк Победы
Ориентир. Недвижимость;real_estate_agent;https://ekb.cian.ru/sale/flat/315954604/;Екатеринбург;sale;flat;8;9;4;69.3;4790000;Железнодорожный; Ангарская;46;Уралмаш;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/309884654/;Екатеринбург;sale;flat;1;10;4;100.0;9699000;Чкаловский; Родонитовая;5;Ботаническая;
Астра;developer;https://ekb.cian.ru/sale/flat/295919083/;Екатеринбург;sale;flat;14;27;4;64.09;8466289;Орджоникидзевский; Краснофлотцев;40/2;Уралмаш;Новация
Свои Люди;real_estate_agent;https://ekb.cian.ru/sale/flat/315208981/;Екатеринбург;sale;flat;7;15;4;169.0;25500000;Кировский; Ботаническая;19;Динамо;
Profrealt;real_estate_agent;https://ekb.cian.ru/sale/flat/313578424/;Екатеринбург;sale;flat;7;14;4;81.2;9750000;Верх-Исетский; Викулова;48;Геологическая;
BAZA Development;representative_developer;https://ekb.cian.ru/sale/flat/315488224/;Екатеринбург;sale;flat;14;29;4;98.9;19869106;; Шаумяна;11;Чкаловская;Дом 
Новосёл;real_estate_agent;https://ekb.cian.ru/sale/flat/305261925/;Екатеринбург;sale;flat;9;9;4;64.0;5699000;Железнодорожный; Пехотинцев;11;Машиностроителей;
ID 80450837;homeowner;https://ekb.cian.ru/sale/flat/301591495/;Екатеринбург;sale;flat;3;5;4;72.9;8400000;Верх-Исетский; Посадская;54;Геологическая;
АТОМ;representative_developer;https://ekb.cian.ru/sale/flat/315510809/;Екатеринбург;sale;flat;7;28;4;109.58;23100000;Центр; Маршала Жукова;16;Динамо;Revolution Towers
Адрес;real_estate_agent;https://ekb.cian.ru/sale/flat/309960453/;Екатеринбург;sale;flat;8;9;4;150.0;21000000;Орджоникидзевский;проспект Космонавтов;62;Проспект Космонавтов;
Ярмарка;real_estate_agent;https://ekb.cian.ru/sale/flat/315282185/;Екатеринбург;sale;flat;9;9;4;63.1;6600000;Верх-Исетский; Ясная;34/2;Чкаловская;
АТОМ;representative_developer;https://ekb.cian.ru/sale/flat/315510824/;Екатеринбург;sale;flat;11;28;4;108.68;24400000;Центр; Маршала Жукова;16;Динамо;Revolution Towers
Юлия Семенова;realtor;https://ekb.cian.ru/sale/flat/305245971/;Екатеринбург;sale;flat;6;9;4;81.1;7490000;Чкаловский; Агрономическая;7;Ботаническая;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/314809769/;Екатеринбург;sale;flat;4;4;4;93.7;8397000;Кировский; Данилы Зверева;12;Машиностроителей;
ID 129347738;developer;https://ekb.cian.ru/sale/flat/315553429/;Екатеринбург;sale;flat;9;15;4;99.95;11844613;Чкаловский;;;Ботаническая;Жилой район Солнечный
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/314561272/;Екатеринбург;sale;flat;8;15;4;98.4;11300000;; Академика Ландау;9;Чкаловская;Брусника в Академическом
ID 19644372;realtor;https://ekb.cian.ru/sale/flat/315849625/;Екатеринбург;sale;flat;9;9;4;68.0;4290000;Железнодорожный; Ангарская;40;;
МАН;real_estate_agent;https://ekb.cian.ru/sale/flat/308096129/;Екатеринбург;sale;flat;4;5;4;98.1;17000000;Кировский;проспект Ленина;70;Площадь 1905 года;
ID 115475533;homeowner;https://ekb.cian.ru/sale/flat/307460749/;Екатеринбург;sale;flat;8;10;4;77.0;9990000;; Большакова;153А;Чкаловская;
Практика;developer;https://ekb.cian.ru/sale/flat/313061858/;Екатеринбург;sale;flat;17;23;4;65.8;10180373;Орджоникидзевский; Красных Командиров;3;Проспект Космонавтов;Квартал К3
Елена Чистякова;realtor;https://ekb.cian.ru/sale/flat/314172778/;Екатеринбург;sale;flat;7;9;4;79.4;7490000;Октябрьский;бульвар Есенина;3;Геологическая;
Новый ориентир;real_estate_agent;https://ekb.cian.ru/sale/flat/291135933/;Екатеринбург;sale;flat;10;11;4;126.7;13800000;Орджоникидзевский; Стачек;55;Проспект Космонавтов;
Практика;developer;https://ekb.cian.ru/sale/flat/315838942/;Екатеринбург;sale;flat;3;22;4;83.1;11639007;Орджоникидзевский; 22-го Партсъезда;10;Уралмаш;ТЕМП
САМОЛЁТ ПЛЮС ЕКАТЕРИНБУРГ;real_estate_agent;https://ekb.cian.ru/sale/flat/304836373/;Екатеринбург;sale;flat;3;12;4;102.6;8950000;Железнодорожный; Техническая;67;Уральская;
Кристалл-Инвест;real_estate_agent;https://ekb.cian.ru/sale/flat/311345532/;Екатеринбург;sale;flat;1;9;4;92.8;8800000;Кировский;переулок Асбестовский;7;Динамо;
Практика;developer;https://ekb.cian.ru/sale/flat/313061852/;Екатеринбург;sale;flat;21;23;4;89.4;14079370;Орджоникидзевский; Красных Командиров;3;Проспект Космонавтов;Квартал К3
Содружество;real_estate_agent;https://ekb.cian.ru/sale/flat/308866232/;Екатеринбург;sale;flat;4;15;4;184.9;19000000;; Московская;225к4;Чкаловская;
Этажи Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/315479775/;Екатеринбург;sale;flat;2;5;4;72.6;6700000;Верх-Исетский; Металлургов;42;Геологическая;
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/311157707/;Екатеринбург;sale;flat;10;18;4;132.4;19990000;Верх-Исетский; Радищева;61;Геологическая;
ДэН;real_estate_agent;https://ekb.cian.ru/sale/flat/311301103/;Екатеринбург;sale;flat;2;5;4;111.0;14500000;Верх-Исетский; Малышева;4;Площадь 1905 года;
Новосёл-Коммерц;real_estate_agent;https://ekb.cian.ru/sale/flat/310816220/;Екатеринбург;sale;flat;4;30;4;119.3;20300000;; Машинная;1в/2;Чкаловская;Clever park
Удачное;real_estate_agent;https://ekb.cian.ru/sale/flat/311091720/;Екатеринбург;sale;flat;3;10;4;77.5;10900000;Ленинский; Фурманова;125;Чкаловская;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/311912243/;Екатеринбург;sale;flat;27;29;4;103.2;31359231;Центр;Центральный жилрайон;;Площадь 1905 года;Форма ЖК
Алексей Шнейдер;realtor;https://ekb.cian.ru/sale/flat/314141549/;Екатеринбург;sale;flat;9;16;4;145.0;18000000;Верх-Исетский; Гурзуфская;16;Геологическая;
ID 58438521;homeowner;https://ekb.cian.ru/sale/flat/303944368/;Екатеринбург;sale;flat;5;9;4;63.0;6830000;Ленинский; Громова;144;Чкаловская;
Практика;developer;https://ekb.cian.ru/sale/flat/313062060/;Екатеринбург;sale;flat;23;23;4;117.3;35857775;Верх-Исетский;Центральный жилрайон;;Динамо;Дом 7 ЖК
Ирина Лимонова;realtor;https://ekb.cian.ru/sale/flat/296212047/;Екатеринбург;sale;flat;6;9;4;85.0;6250000;Железнодорожный; Маневровая;12;Уральская;
ID 83430170;unknown;https://ekb.cian.ru/sale/flat/316081131/;Екатеринбург;sale;flat;3;9;4;80.0;10490000;Чкаловский; 8 Марта;189к4;Ботаническая;
Форум-групп;developer;https://ekb.cian.ru/sale/flat/311912241/;Екатеринбург;sale;flat;20;29;4;98.7;26500000;Центр;Центральный жилрайон;;Площадь 1905 года;Форма ЖК
Бюро недвижимости;real_estate_agent;https://ekb.cian.ru/sale/flat/316086219/;Екатеринбург;sale;flat;2;4;4;66.0;6850000;Орджоникидзевский; Краснофлотцев;6;Уралмаш;
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/314503877/;Екатеринбург;sale;flat;6;10;4;112.4;12500000;Чкаловский; Гастелло;1;Ботаническая;
Астра;developer;https://ekb.cian.ru/sale/flat/294827824/;Екатеринбург;sale;flat;24;30;4;93.6;16567200;Верх-Исетский;ВИЗ жилрайон;;Площадь 1905 года;Даблхаус 1:1 ЖК
Новосёл;real_estate_agent;https://ekb.cian.ru/sale/flat/313936605/;Екатеринбург;sale;flat;9;12;4;80.0;9900000;Верх-Исетский; Крауля;79;Площадь 1905 года;
ID 41602375;homeowner;https://ekb.cian.ru/sale/flat/309782957/;Екатеринбург;sale;flat;4;5;4;77.8;8800000;Железнодорожный; Надеждинская;20;Уралмаш;
Астра;developer;https://ekb.cian.ru/sale/flat/294827832/;Екатеринбург;sale;flat;25;30;4;92.8;16564800;Верх-Исетский;ВИЗ жилрайон;;Площадь 1905 года;Даблхаус 1:1 ЖК
