author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Fizika Development;developer;https://spb.cian.ru/sale/flat/309818467/;Санкт-Петербург;sale;flat;3;6;1;39.0;25740000;Центральный;Смольнинское;;Площадь Восстания;Моисеенко 10
ПАН Партнер;real_estate_agent;https://spb.cian.ru/sale/flat/315042912/;Санкт-Петербург;sale;flat;13;19;1;35.0;9580000;Приморский;Комендантский проспект;60к3;Комендантский проспект;Ultra City 2
Мельников недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/312320033/;Санкт-Петербург;sale;flat;4;5;1;31.6;5250000;Невский;Октябрьская набережная;122К2;Ломоносовская;
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/314825271/;Санкт-Петербург;sale;flat;7;12;1;48.61;13234073;Приморский;проспект Авиаконструкторов;54;Комендантский проспект;Modum
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/313478263/;Санкт-Петербург;sale;flat;17;23;1;34.0;8200000;Красногвардейский;Екатерининский проспект;2;Ладожская;Екатерининский
Адмирал;real_estate_agent;https://spb.cian.ru/sale/flat/314138871/;Санкт-Петербург;sale;flat;11;14;1;39.7;8800000;Василеостровский;бульвар Головнина;10;Приморская;"Светлый мир ""Я-романтик"""
AAG;developer;https://spb.cian.ru/sale/flat/298267693/;Санкт-Петербург;sale;flat;5;7;1;60.7;32100551;Василеостровский;12-я Васильевского острова линия;41к2;Василеостровская;Amo
Кремлёвские Ключи;real_estate_agent;https://spb.cian.ru/sale/flat/315565580/;Санкт-Петербург;sale;flat;3;12;1;33.1;4990000;Пушкинский;Московское шоссе;284;Шушары;
ID 68755972;homeowner;https://spb.cian.ru/sale/flat/315942787/;Санкт-Петербург;sale;flat;15;23;1;33.2;4900000;Красногвардейский; Пейзажная;24к3;Девяткино;Цветной Город
Интергрупп;developer;https://spb.cian.ru/sale/flat/315336437/;Санкт-Петербург;sale;flat;3;9;1;35.99;5792386;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/283767903/;Санкт-Петербург;sale;flat;4;9;1;59.1;51000000;Петроградский;набережная Адмирала Лазарева;22;Чкаловская;One Trinity Place
Ольга Фролова;realtor;https://spb.cian.ru/sale/flat/315445698/;Санкт-Петербург;sale;flat;5;25;1;41.4;7320000;Выборгский; Федора Абрамова;16к1;Парнас;Северная долина
Алькор;developer;https://spb.cian.ru/sale/flat/315650033/;Санкт-Петербург;sale;flat;4;4;1;38.38;10738724;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
ID 109594110;homeowner;https://spb.cian.ru/sale/flat/316172194/;Санкт-Петербург;sale;flat;5;17;1;39.1;8300000;Красносельский; Доблести;26к1;Ленинский проспект;
Fizika Development;developer;https://spb.cian.ru/sale/flat/309818446/;Санкт-Петербург;sale;flat;3;9;1;49.8;34362000;Центральный;Смольнинское;;Площадь Восстания;Моисеенко 10
ID 13026515;homeowner;https://spb.cian.ru/sale/flat/315638052/;Санкт-Петербург;sale;flat;7;11;1;39.0;18990000;Московский;Благодатная ;50;Электросила;iD Park Pobedy
Алькор;developer;https://spb.cian.ru/sale/flat/314345269/;Санкт-Петербург;sale;flat;4;4;1;43.18;9218698;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/311972581/;Санкт-Петербург;sale;flat;7;9;1;39.7;22200000;Петроградский;Корпусная ;3;Чкаловская;Мендельсон
ВАРИАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/315832355/;Санкт-Петербург;sale;flat;6;9;1;36.0;9850000;Василеостровский; Кораблестроителей;29К4;Приморская;
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315536877/;Санкт-Петербург;sale;flat;2;9;1;51.0;30176425;Петроградский; Профессора Попова;;Чкаловская;ЛДМ
ПАН Партнер;real_estate_agent;https://spb.cian.ru/sale/flat/314104625/;Санкт-Петербург;sale;flat;5;23;1;35.5;9450000;Невский; Дыбенко;5к6;Улица Дыбенко;Цивилизация
THE KEYS;real_estate_agent;https://spb.cian.ru/sale/flat/315472718/;Санкт-Петербург;sale;flat;4;12;1;35.2;8980000;Красногвардейский;Большая Охта;;Новочеркасская;ЛСР Большая Охта ЖК
AAG;developer;https://spb.cian.ru/sale/flat/313648100/;Санкт-Петербург;sale;flat;5;9;1;37.8;29611077;Петроградский;Пионерская ;53;Чкаловская;Avant
АУРУМ;real_estate_agent;https://spb.cian.ru/sale/flat/313003439/;Санкт-Петербург;sale;flat;4;10;1;41.9;17800000;Василеостровский;проспект Малый Васильевского острова;64к1;Горный институт;The RESIDENCE
Сергей Крылов;realtor;https://spb.cian.ru/sale/flat/315096340/;Санкт-Петербург;sale;flat;4;6;1;48.8;7900000;Пушкинский;Кедринская ;6;Купчино;
LEGENDA Development;developer;https://spb.cian.ru/sale/flat/315985039/;Санкт-Петербург;sale;flat;10;17;1;40.12;13304455;Василеостровский;Морской;;Приморская;Новая Земля ЖК
ПАН Партнер;real_estate_agent;https://spb.cian.ru/sale/flat/315451188/;Санкт-Петербург;sale;flat;1;9;1;30.8;5700000;Кировский; Генерала Симоняка;23;Проспект Ветеранов;
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/280574625/;Санкт-Петербург;sale;flat;9;25;1;52.4;18750000;Приморский;Приморский проспект;137к1;Беговая;Золотая гавань
ID 129507563;developer;https://spb.cian.ru/sale/flat/315993062/;Санкт-Петербург;sale;flat;9;10;1;42.6;15080400;Василеостровский;Кожевенная линия;;Горный институт;LEGENDA Васильевского
MARINOVA estate;real_estate_agent;https://spb.cian.ru/sale/flat/308566815/;Санкт-Петербург;sale;flat;7;8;1;42.19;15399350;Невский;проспект Обуховской обороны;36;Елизаровская;Astra Marine на набережной
ID 23378066;homeowner;https://spb.cian.ru/sale/flat/315549468/;Санкт-Петербург;sale;flat;1;5;1;30.0;7050000;Невский;проспект Елизарова;25;Елизаровская;
Fizika Development;developer;https://spb.cian.ru/sale/flat/309818421/;Санкт-Петербург;sale;flat;6;10;1;46.3;31021000;Центральный;Смольнинское;;Площадь Восстания;Моисеенко 10
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/315962883/;Санкт-Петербург;sale;flat;3;6;1;41.73;11600000;Василеостровский;проспект Крузенштерна;13;Приморская;GloraX Василеостровский
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/315053791/;Санкт-Петербург;sale;flat;8;10;1;48.0;32000000;Центральный;Кирочная ;70;Чернышевская;Монополист
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315536898/;Санкт-Петербург;sale;flat;6;8;1;49.2;37081837;Петроградский; Профессора Попова;;Чкаловская;ЛДМ
ID 22038606;homeowner;https://spb.cian.ru/sale/flat/313859494/;Санкт-Петербург;sale;flat;6;25;1;33.0;8000000;Приморский;проспект Сизова;25;Комендантский проспект;
RBI;developer;https://spb.cian.ru/sale/flat/306080870/;Санкт-Петербург;sale;flat;4;12;1;43.8;17790640;Невский;Невская застава;;Елизаровская;Литера ЖК
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/314192913/;Санкт-Петербург;sale;flat;7;20;1;33.1;7500000;Приморский;Парашютная ;61к1;Комендантский проспект;Шуваловский
Иван Мальцев;realtor;https://spb.cian.ru/sale/flat/314838389/;Санкт-Петербург;sale;flat;4;5;1;28.9;4990000;Пушкинский;Красносельское шоссе;53;Купчино;
AAG;developer;https://spb.cian.ru/sale/flat/307436186/;Санкт-Петербург;sale;flat;2;7;1;61.7;26550887;Василеостровский;12-я Васильевского острова линия;41к2;Василеостровская;Amo
ТРЕНД Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/315437116/;Санкт-Петербург;sale;flat;15;18;1;44.0;10750000;Невский;Октябрьская набережная;40;Улица Дыбенко;Цивилизация на Неве
Решение;real_estate_agent;https://spb.cian.ru/sale/flat/315634702/;Санкт-Петербург;sale;flat;5;5;1;30.7;6000000;Приморский;Омская ;27;Пионерская;
LAR Development;developer;https://spb.cian.ru/sale/flat/314331237/;Санкт-Петербург;sale;flat;4;4;1;41.38;18124440;Курортный;;;;Ранта Резиденс
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/300559496/;Санкт-Петербург;sale;flat;5;6;1;75.0;60000000;Петроградский;Петровский проспект;2;Спортивная;"Элитный комплекс ""ROYAL PARK"""
ID 129430651;homeowner;https://spb.cian.ru/sale/flat/315625985/;Санкт-Петербург;sale;flat;14;27;1;40.2;10800000;Приморский;Комендантский проспект;17к1;Комендантский проспект;
"СЗ ""М115""";developer;https://spb.cian.ru/sale/flat/309528866/;Санкт-Петербург;sale;flat;6;10;1;34.7;12973945;Московский;Московский проспект;115В;Московские ворота;Апарт-отель МОСКО
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/315962887/;Санкт-Петербург;sale;flat;2;6;1;42.56;11700000;Василеостровский;проспект Крузенштерна;13;Приморская;GloraX Василеостровский
ID 128834762;homeowner;https://spb.cian.ru/sale/flat/315305899/;Санкт-Петербург;sale;flat;4;14;1;35.5;6500000;Красносельский; Пограничника Гарькавого;1;Проспект Ветеранов;
ФСК;developer;https://spb.cian.ru/sale/flat/305407943/;Санкт-Петербург;sale;flat;9;11;1;35.99;5977039;Невский; Архивная;5;Новочеркасская;Апартаменты Zoom на Неве
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/311492474/;Санкт-Петербург;sale;flat;1;7;1;46.5;8840000;Приморский;шоссе Суздальское;22к4;Проспект Просвещения;Новоорловский
Астория Прайд;real_estate_agent;https://spb.cian.ru/sale/flat/312677199/;Санкт-Петербург;sale;flat;3;5;1;31.0;4900000;Калининский;проспект Металлистов;75;Выборгская;
LAR Development;developer;https://spb.cian.ru/sale/flat/305426988/;Санкт-Петербург;sale;flat;1;4;1;43.07;17658700;Курортный;;;;Ранта Резиденс
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/313118821/;Санкт-Петербург;sale;flat;6;6;1;28.2;8830000;Московский; Коли Томчака;10;Московские ворота;
ID 127691547;homeowner;https://spb.cian.ru/sale/flat/316014350/;Санкт-Петербург;sale;flat;2;6;1;30.99;8380000;Красногвардейский;Новочеркасский проспект;25К1;Новочеркасская;
AAG;developer;https://spb.cian.ru/sale/flat/303634476/;Санкт-Петербург;sale;flat;4;9;1;42.85;33203437;Петроградский;Пионерская ;53;Чкаловская;Avant
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/315962874/;Санкт-Петербург;sale;flat;6;18;1;39.32;11500000;Василеостровский;проспект Крузенштерна;13;Приморская;GloraX Василеостровский
ID 121611099;homeowner;https://spb.cian.ru/sale/flat/307141660/;Санкт-Петербург;sale;flat;22;24;1;46.6;14990000;Видовая евродвушка Выборгский 1-комн. квартира;22/24 этаж;;;
ФСК;developer;https://spb.cian.ru/sale/flat/315714440/;Санкт-Петербург;sale;flat;17;17;1;39.71;6865859;Невский; Архивная;5;Новочеркасская;Апартаменты Zoom на Неве
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/313118816/;Санкт-Петербург;sale;flat;6;6;1;39.5;11180000;Московский; Коли Томчака;10;Московские ворота;
Константин Михайловер;realtor;https://spb.cian.ru/sale/flat/316090403/;Санкт-Петербург;sale;flat;6;23;1;35.0;10500000;Калининский;проспект Маршала Блюхера;3к3;Лесная;БелАрт
AAG;developer;https://spb.cian.ru/sale/flat/303633874/;Санкт-Петербург;sale;flat;3;5;1;55.34;38233291;Петроградский;Пионерская ;53;Чкаловская;Avant
АВЕНТИН;real_estate_agent;https://spb.cian.ru/sale/flat/312632582/;Санкт-Петербург;sale;flat;3;4;1;35.6;9300000;Петродворцовый;проспект Буденного;20к1;Проспект Ветеранов;Дворцовый фасад
ID 80344945;homeowner;https://spb.cian.ru/sale/flat/316236519/;Санкт-Петербург;sale;flat;6;13;1;36.0;8999999;Приморский;Богатырский проспект;9;Пионерская;
Интергрупп;developer;https://spb.cian.ru/sale/flat/315337112/;Санкт-Петербург;sale;flat;4;9;1;37.75;6037902;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Gordo;real_estate_agent;https://spb.cian.ru/sale/flat/311198656/;Санкт-Петербург;sale;flat;19;19;1;42.0;13860000;Московский; Типанова;;Московская;Дефанс Премиум
ID 128094563;homeowner;https://spb.cian.ru/sale/flat/314368598/;Санкт-Петербург;sale;flat;20;25;1;36.8;8500000;Приморский;проспект Королева;21к1;Комендантский проспект;
ФСК;developer;https://spb.cian.ru/sale/flat/308884993/;Санкт-Петербург;sale;flat;3;17;1;40.18;6632110;Невский; Архивная;3к1;Новочеркасская;Апартаменты Zoom на Неве
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/307003664/;Санкт-Петербург;sale;flat;4;8;1;33.42;15500000;Петроградский;Ремесленная ;15;Спортивная;Neva Residence
ВАРИАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/313141765/;Санкт-Петербург;sale;flat;16;19;1;30.0;7880000;Московский;5-й Предпортовый проезд;12к2;Звездная;Парус
Унистрой;developer;https://spb.cian.ru/sale/flat/301945742/;Санкт-Петербург;sale;flat;4;5;1;41.77;13180000;Курортный;;;;Лисино ЖК
A-estate;real_estate_agent;https://spb.cian.ru/sale/flat/315557351/;Санкт-Петербург;sale;flat;3;5;1;38.45;21900000;Петроградский;Пионерская ;53;Чкаловская;Avant
Суслов недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/315927223/;Санкт-Петербург;sale;flat;3;25;1;35.7;7799999;Приморский; Лидии Зверевой;9к1;Комендантский проспект;Шуваловский
Унистрой;developer;https://spb.cian.ru/sale/flat/296825853/;Санкт-Петербург;sale;flat;1;5;1;43.56;13100000;Курортный;;;Беговая;Лисино ЖК
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/305783925/;Санкт-Петербург;sale;flat;5;8;1;59.7;22500000;Петроградский;Большая Разночинная ;11;Чкаловская;
ID 15503044;official_representative;https://spb.cian.ru/sale/flat/316164049/;Санкт-Петербург;sale;flat;2;12;1;38.6;7700000;Приморский;Планерная ;55К1;Комендантский проспект;
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/314825523/;Санкт-Петербург;sale;flat;4;12;1;48.1;14285700;Приморский;проспект Авиаконструкторов;54;Комендантский проспект;Modum
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/312987316/;Санкт-Петербург;sale;flat;2;2;1;26.76;9900000;Адмиралтейский;Московский проспект;54;Фрунзенская;
ID 111789338;homeowner;https://spb.cian.ru/sale/flat/315639030/;Санкт-Петербург;sale;flat;9;9;1;29.6;7800000;Невский;Народная ;16;Ломоносовская;
Унистрой;developer;https://spb.cian.ru/sale/flat/296825907/;Санкт-Петербург;sale;flat;4;5;1;43.12;13360000;Курортный;;;Беговая;Лисино ЖК
NEWдвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/315774622/;Санкт-Петербург;sale;flat;8;16;1;31.6;7600000;Приморский; Плесецкая;10;Комендантский проспект;Полис на Комендантском
Тайвас;developer;https://spb.cian.ru/sale/flat/310571931/;Санкт-Петербург;sale;flat;5;22;1;27.03;8919900;Московский;Новоизмайловское;;;Апарт-отель 
GloraX;developer;https://spb.cian.ru/sale/flat/310740826/;Санкт-Петербург;sale;flat;8;9;1;44.0;14857141;Адмиралтейский; Шкапина;15;Нарвская;GloraX Балтийская
ID 129307000;realtor;https://spb.cian.ru/sale/flat/315509271/;Санкт-Петербург;sale;flat;8;9;1;28.7;6300000;Красногвардейский;Хасанская ;22к1;Проспект Большевиков;
Роман Велиев;realtor;https://spb.cian.ru/sale/flat/316222938/;Санкт-Петербург;sale;flat;8;9;1;30.5;6200000;Московский;Краснопутиловская ;121;Московская;
GloraX;developer;https://spb.cian.ru/sale/flat/315867707/;Санкт-Петербург;sale;flat;2;9;1;47.9;13891427;Адмиралтейский; Шкапина;15;Балтийская;GloraX Балтийская
ID 129909889;homeowner;https://spb.cian.ru/sale/flat/316218768/;Санкт-Петербург;sale;flat;7;9;1;33.6;6800000;Выборгский;проспект Луначарского;19К1;Озерки;
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315924771/;Санкт-Петербург;sale;flat;18;18;1;32.4;10004941;Адмиралтейский;бульвар Измайловский;11;Московские ворота;Квартал Галактика
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/314097966/;Санкт-Петербург;sale;flat;3;18;1;50.0;10400000;Василеостровский;бульвар Головнина;3к1;Приморская;Колумб (Гавань Капитанов)
Светлана Стекачева;realtor;https://spb.cian.ru/sale/flat/315348078/;Санкт-Петербург;sale;flat;4;5;1;37.9;7000000;Колпинский;Понтонная ;9к1;Рыбацкое;Юттери
Л1 строительная компания №1;developer;https://spb.cian.ru/sale/flat/314550285/;Санкт-Петербург;sale;flat;7;23;1;43.1;10712796;Выборгский; Руднева;18;Проспект Просвещения;Шекспир
Азбука Дома;real_estate_agent;https://spb.cian.ru/sale/flat/315433974/;Санкт-Петербург;sale;flat;11;26;1;45.1;13000000;Приморский;Мебельная ;49/92;Беговая;Vita Nova
Александр Хомусько;realtor;https://spb.cian.ru/sale/flat/314823264/;Санкт-Петербург;sale;flat;3;6;1;38.9;9250000;Приморский;Мебельная ;45к2В;Беговая;
AAG;developer;https://spb.cian.ru/sale/flat/315870613/;Санкт-Петербург;sale;flat;3;12;1;40.9;17509687;Красногвардейский;проспект Шаумяна;14;Новочеркасская;Alter
Игорь Попов;realtor;https://spb.cian.ru/sale/flat/305000362/;Санкт-Петербург;sale;flat;1;10;1;63.0;24237000;Петроградский;Аптекарский проспект;18;Петроградская;Skandi Klubb
ID 95980568;homeowner;https://spb.cian.ru/sale/flat/314927053/;Санкт-Петербург;sale;flat;1;12;1;35.25;10700000;Выборгский; Александра Матросова;8к4;Лесная;Новый Лесснер
Строительный холдинг Сенатор;developer;https://spb.cian.ru/sale/flat/309823857/;Санкт-Петербург;sale;flat;6;12;1;72.2;39871006;Курортный;Приморское шоссе;570Л;;МФК Морская ривьера
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/314112551/;Санкт-Петербург;sale;flat;10;11;1;74.4;35900000;Петроградский; Глухая Зеленина;6;Чкаловская;Классика. Дом для Души
Невский Альянс;real_estate_agent;https://spb.cian.ru/sale/flat/314201306/;Санкт-Петербург;sale;flat;3;5;1;30.8;6250000;Московский; Ленсовета;78;Звездная;
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315924784/;Санкт-Петербург;sale;flat;9;12;1;34.6;6284823;Пушкинский;;;Звездная;Клюква.Парк
Игорь Попов;realtor;https://spb.cian.ru/sale/flat/306564572/;Санкт-Петербург;sale;flat;2;5;1;58.0;12999000;Василеостровский;проспект Средний Васильевского острова;35;Василеостровская;
ID 108056412;homeowner;https://spb.cian.ru/sale/flat/292928980/;Санкт-Петербург;sale;flat;7;9;1;33.0;8000000;Московский;Витебский проспект;81К1;Купчино;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/308163696/;Санкт-Петербург;sale;flat;7;8;1;50.5;34845000;Петроградский;набережная Реки Карповки;31к1;Петроградская;Северная Корона
Lighthome Real Estate;real_estate_agent;https://spb.cian.ru/sale/flat/312998364/;Санкт-Петербург;sale;flat;21;21;1;32.0;7300000;Приморский;Комендантский проспект;69;Комендантский проспект;Чистое небо
ПЛОЩАДЬ;real_estate_agent;https://spb.cian.ru/sale/flat/286710002/;Санкт-Петербург;sale;flat;2;5;1;30.3;4900000;Невский;проспект Большевиков;75К1;Ломоносовская;
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315536798/;Санкт-Петербург;sale;flat;9;18;1;35.8;11384354;Адмиралтейский;бульвар Измайловский;11;Московские ворота;Квартал Галактика
Роман Велиев;realtor;https://spb.cian.ru/sale/flat/316139145/;Санкт-Петербург;sale;flat;17;25;1;51.1;10700000;Выборгский; Композиторов;18;Проспект Просвещения;Pragma-House
AAG;developer;https://spb.cian.ru/sale/flat/315870608/;Санкт-Петербург;sale;flat;3;12;1;56.9;21968790;Красногвардейский;проспект Шаумяна;14;Новочеркасская;Alter
МЁД;real_estate_agent;https://spb.cian.ru/sale/flat/313087627/;Санкт-Петербург;sale;flat;6;14;1;39.3;10490000;Московский;Кубинская ;82к3с1;Ленинский проспект;Cube
Бастион. Кронштадт;real_estate_agent;https://spb.cian.ru/sale/flat/313752299/;Санкт-Петербург;sale;flat;2;5;1;31.5;4850000;Кронштадтский; Восстания;58;;
RBI;developer;https://spb.cian.ru/sale/flat/308150820/;Санкт-Петербург;sale;flat;4;9;1;48.4;25750000;Центральный;Лиговка-Ямская;;Площадь Восстания;Миръ
Главстрой;developer;https://spb.cian.ru/sale/flat/313107340/;Санкт-Петербург;sale;flat;9;27;1;39.2;8717884;Выборгский;Заречная ;52к1;Проспект Просвещения;Северная долина
ID 124395638;homeowner;https://spb.cian.ru/sale/flat/309871498/;Санкт-Петербург;sale;flat;2;4;1;33.9;7450000;Пушкинский;Саперная ;36к6;Купчино;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/310791317/;Санкт-Петербург;sale;flat;2;17;1;33.98;11200250;Невский; Архивная;4;Проспект Большевиков;Pulse Premier
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/313118810/;Санкт-Петербург;sale;flat;6;6;1;24.2;7580000;Московский; Коли Томчака;10;Московские ворота;
ПИК;developer;https://spb.cian.ru/sale/flat/316013662/;Санкт-Петербург;sale;flat;2;12;1;31.4;9986330;Фрунзенский;Волковское;;Обводный канал;Витебский Парк ЖК
Парадайс;real_estate_agent;https://spb.cian.ru/sale/flat/306609924/;Санкт-Петербург;sale;flat;12;17;1;42.0;7500000;Красносельский; Тамбасова;13К3;Проспект Ветеранов;
ID 104777856;homeowner;https://spb.cian.ru/sale/flat/314995717/;Санкт-Петербург;sale;flat;6;9;1;28.7;7699999;Фрунзенский;Белградская ;6К2;Международная;
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315982313/;Санкт-Петербург;sale;flat;3;16;1;38.83;11679189;Московский;Московское шоссе;13ЖЗ;;Апартаменты AVENUE-APART ПУЛКОВО
Парадайс;real_estate_agent;https://spb.cian.ru/sale/flat/315823213/;Санкт-Петербург;sale;flat;22;25;1;39.0;7700000;Невский; Славянская;21;Рыбацкое;Живи! в Рыбацком
ПИК;developer;https://spb.cian.ru/sale/flat/310599151/;Санкт-Петербург;sale;flat;6;15;1;37.44;8848869;Красногвардейский;проспект Энергетиков;6;Ладожская;Вольта
City Solutions;developer;https://spb.cian.ru/sale/flat/312705060/;Санкт-Петербург;sale;flat;7;10;1;41.18;17337616;Приморский;набережная Черной речки;1;Черная речка;Министр
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/314889998/;Санкт-Петербург;sale;flat;6;6;1;39.97;27579300;Петроградский; Профессора Попова;38;Петроградская;ID Petrogradskaya
Решение;real_estate_agent;https://spb.cian.ru/sale/flat/314188698/;Санкт-Петербург;sale;flat;12;12;1;40.1;7800000;Красносельский;проспект Ветеранов;171к5;Ленинский проспект;Солнечный город
ПИК;developer;https://spb.cian.ru/sale/flat/305857743/;Санкт-Петербург;sale;flat;3;8;1;35.2;12710720;Василеостровский;Гавань;;Горный институт;Шкиперский 19 ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/314736807/;Санкт-Петербург;sale;flat;4;12;1;35.4;16950299;Василеостровский;Уральская ;23;Приморская;Amber Club
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/314685787/;Санкт-Петербург;sale;flat;3;4;1;33.2;8650277;Петродворцовый;проспект Буденного;18к2;Автово;Дворцовый фасад
GloraX;developer;https://spb.cian.ru/sale/flat/312667440/;Санкт-Петербург;sale;flat;13;15;1;52.4;16076665;Красногвардейский;проспект Энергетиков;2к2;;Апарт-отель GloraX Заневский
ID 55732841;unknown;https://spb.cian.ru/sale/flat/315189673/;Санкт-Петербург;sale;flat;1;5;1;30.1;8299000;Московский; Фрунзе;17;Парк Победы;
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867572/;Санкт-Петербург;sale;flat;25;25;1;38.5;9465071;Приморский;шоссе Суздальское;22к3;Проспект Просвещения;Новоорловский
Ленстроймонолит;real_estate_agent;https://spb.cian.ru/sale/flat/312038574/;Санкт-Петербург;sale;flat;3;5;1;30.5;5900000;Московский;Кубинская ;28;Ленинский проспект;
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867800/;Санкт-Петербург;sale;flat;9;13;1;43.7;7544196;Пушкинский;;;Звездная;Клюква.Парк
Apollons;real_estate_agent;https://spb.cian.ru/sale/flat/311982952/;Санкт-Петербург;sale;flat;1;5;1;41.21;19300000;Курортный; Инструментальщиков;18;Беговая;BEREG.Курортный
ID 112769878;homeowner;https://spb.cian.ru/sale/flat/299664809/;Санкт-Петербург;sale;flat;8;17;1;40.8;7500000;Кировский;проспект Стачек;105к2Е;Автово;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/293263889/;Санкт-Петербург;sale;flat;7;9;1;49.14;26044200;Центральный;проспект Бакунина;33;Площадь Восстания;Bakunina 33
Инженер;real_estate_agent;https://spb.cian.ru/sale/flat/312286505/;Санкт-Петербург;sale;flat;6;8;1;41.17;17900000;Петроградский;Ремесленная ;15;Спортивная;Neva Residence
Винтеко;developer;https://spb.cian.ru/sale/flat/297473026/;Санкт-Петербург;sale;flat;6;7;1;82.7;41350963;Василеостровский;13-я Васильевского острова линия;50;Василеостровская;Клубный дом Манхэттен
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/312660325/;Санкт-Петербург;sale;flat;4;9;1;47.61;22500000;Приморский;набережная Черной речки;35;Черная речка;Черная речка, 41
ID 129628100;realtor;https://spb.cian.ru/sale/flat/315919502/;Санкт-Петербург;sale;flat;11;12;1;38.2;8100000;Невский;Караваевская ;42;Рыбацкое;
GloraX;developer;https://spb.cian.ru/sale/flat/307923897/;Санкт-Петербург;sale;flat;17;19;1;41.6;17919999;Василеостровский;Морской;;;Глоракс Премиум Василеостровский ЖК
СТАТУС;real_estate_agent;https://spb.cian.ru/sale/flat/313483355/;Санкт-Петербург;sale;flat;8;8;1;42.55;28500000;Петроградский;Петровский;;Спортивная;17/33 Петровский остров
ID 101233311;homeowner;https://spb.cian.ru/sale/flat/309377379/;Санкт-Петербург;sale;flat;7;26;1;33.4;5100000;Красногвардейский; Пейзажная;30;Девяткино;Цветной Город
RBI;developer;https://spb.cian.ru/sale/flat/309750573/;Санкт-Петербург;sale;flat;3;17;1;34.57;8948080;Приморский;м. Комендантский проспект;;Комендантский проспект;ЦДС Дримлайн ЖК
СТАТУС;real_estate_agent;https://spb.cian.ru/sale/flat/315441226/;Санкт-Петербург;sale;flat;1;4;1;34.69;10500000;Курортный;;;Беговая;Лисино ЖК
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/302032927/;Санкт-Петербург;sale;flat;7;10;1;46.7;15990000;Василеостровский;Наличная ;28/16;Приморская;
Красная Стрела;developer;https://spb.cian.ru/sale/flat/304731828/;Санкт-Петербург;sale;flat;3;9;1;62.64;25813916;Василеостровский;7-я Васильевского острова линия;84;Василеостровская;Регенбоген
ID 63388163;unknown;https://spb.cian.ru/sale/flat/314036314/;Санкт-Петербург;sale;flat;7;12;1;33.0;6200000;Калининский; Руставели;58К1;Гражданский проспект;
